+	Barry–N	Barryová–N	FEMALE
+	Bartuška–N	Bartušková–N	FEMALE
+	Baryška–N	Baryšková–N	FEMALE
+	Baseska–N	Basesková–N	FEMALE
+	Bassett–N	Bassettová–N	FEMALE
+	Bassey–N	Basseyová–N	FEMALE
+	Batlička–N	Batličková–N	FEMALE
+	Baturino–N	Baturinová–N	FEMALE
$	báťuška–N	báťušková–N	FEMALE
+	Bauka–N	Bauková–N	FEMALE
+	Bauška–N	Baušková–N	FEMALE
+	Bavlnka–N	Bavlnková–N	FEMALE
+	Bažant–N	Bažantová–N	FEMALE
+	Bazel–N	Bazelová–N	FEMALE
+	Bazooka–N	Bazooková–N	FEMALE
+	Bazyka–N	Bazyková–N	FEMALE
+	Beaumont–N	Beaumontová–N	FEMALE
+	Bebra–N	Bebrová–N	FEMALE
+	Becher–N	Becherová–N	FEMALE
+	Bečička–N	Bečičková–N	FEMALE
+	Beckinsale–N	Beckinsaleová–N	FEMALE
+	Bederka–N	Bederková–N	FEMALE
+	Bedford–N	Bedfordová–N	FEMALE
+	Bedrník–N	Bedrníková–N	FEMALE
+	Běhal–N	Běhalová–N	FEMALE
+	Belinda–N	Belinová–N	FEMALE
+	Belmont–N	Belmontová–N	FEMALE
+	Bělov–N	Bělovová–N	FEMALE
+	Bělucha–N	Běluchová–N	FEMALE
+	Benbrika–N	Benbriková–N	FEMALE
+	Bend–N	Bendová–N	FEMALE
+	Benita–N	Benitová–N	FEMALE
+	Beraczka–N	Beraczková–N	FEMALE
+	Berendsen–N	Berendsenová–N	FEMALE
+	Berezka–N	Berezková–N	FEMALE
+	Bernadeta–N	Bernadetová–N	FEMALE
+	Bernátka–N	Bernátková–N	FEMALE
+	Bér–N	Bérová–N	FEMALE
+	Berry–N	Berryová–N	FEMALE
+	Bertin–A	Bertinová–N	FEMALE
+	Bethel–N	Bethelová–N	FEMALE
+	Betka–N	Betková–N	FEMALE
+	Bezdička–N	Bezdičková–N	FEMALE
+	Bezouška–N	Bezoušková–N	FEMALE
+	Bezuška–N	Bezušková–N	FEMALE
+	Bezzubka–N	Bezzubková–N	FEMALE
+	Bičík–N	Bičíková–N	FEMALE
