vyvřísknout	zvuk	dok.	podst.
ukleknout	kleknout	dok.	podst.
ustesknout	zoufat	dok.	podst.
zahatit	zahradit	podst.	dok.
proschnout	zcela	podst.	dok.
ovadnout	zvadnout	podst.	dok.
odchrochtnout	chrochtavý	dok.	podst.
prošednout	barvou	dok.	podst.
svrasknout	nabýt	podst.	dok.
prolysnout	lysým	podst.	dok.
odetnout	silou	dok.	podst.
prošednout	šedou	dok.	podst.
zchvět	rozechvět	podst.	dok.
seschnout	schnutímzmenšit	podst.	dok.
zajiknout	jíknout	dok.	podst.
přidout	přivanout	dok.	podst.
dohasnout	hořet	podst.	dok.
vrchní	vrchní	zpodst.	přech.
pomlasknout	mlasknout	podst.	dok.
nakysnout	zkysnout	podst.	dok.
zavzdychnout	vzdechnout	dok.	podst.
napuchnout	opuchnout	dok.	podst.
pookřát	trochu	dok.	podst.
pomřít	postupně	podst.	dok.
ustárnout	zestárnout	dok.	podst.
sbuchnout	spadnout	dok.	podst.
porudnout	zrudnout	dok.	podst.
odehrát	hraní	podst.	dok.
zapinknout	pípnout	podst.	dok.
roztít	rozdělit	podst.	dok.
zakráknout	kráknout	dok.	podst.
osliznout	vlhkostí	dok.	podst.
oklihnout	povrchu	dok.	podst.
dohádnout	přibližného	podst.	dok.
vlétnout	vletět	podst.	dok.
dovřít	přestat	dok.	podst.
vyďobnout	dostat	podst.	dok.
obvyknout	přivyknout	podst.	dok.
ztrpknout	státtrpkým	dok.	podst.
podkrást	tajnězespoda	dok.	podst.
oprchnout	oprchat	podst.	dok.
pochladnout	trochu	dok.	podst.
čutnout	hovora	podst.	dok.
ucouvnout	poněkud	podst.	dok.
zakáchnout	pronikavý	podst.	dok.
začíst	ponořit	dok.	podst.
vzkvétnout	rozkvést	dok.	podst.
zahonosit	chvílihonosit	dok.	podst.
křoupnout	křupat	dok.	podst.
ucouvnout	couvnout	podst.	dok.
vestavět	stavebně	podst.	dok.
zavlát	chvíli	dok.	podst.
zasedět	zůstat	dok.	podst.
naplít	něco	dok.	podst.
ulát	vyplísnit	podst.	dok.
zakejhnout	kejhnout	podst.	dok.
rozmrznout	zamrzlý	dok.	podst.
nadsednout	sedění	podst.	dok.
okřát	sil	podst.	dok.
ochudnout	zchudnout	dok.	podst.
zasvědit	krátce	podst.	dok.
