infekce	>	desinfekce
informovat	>	desinformovat
organisace	>	desorganisace
organisovat	>	desorganisovat
organisátor	>	desorganisátor
substantivní	>	desubstantivní
iluze	>	deziluze
infekce	>	dezinfekce
odorant	>	dezodorant
funkce	>	disfunkce
kogenerace	>	diskogenerace
komfort	>	diskomfort
kontinuita	>	diskontinuita
kontinuální	>	diskontinuální
kontovat	>	diskontovat
koprodukce	>	diskoprodukce
kreditovat	>	diskreditovat
archívovávat	>	doarchívovávat
automatisovat	>	doautomatisovat
bahňovat	>	dobahňovat
brodit	>	dobrodit
censurovat	>	docensurovat
centralisovat	>	docentralisovat
chlórovávat	>	dochlórovávat
decentralisovat	>	dodecentralisovat
diversifikovat	>	dodiversifikovat
generalisovat	>	dogeneralisovat
hlédat	>	dohlédat
inicialisovat	>	doinicialisovat
jodovávat	>	dojodovávat
kadit	>	dokadit
kdy	>	dokdy
klimatisovat	>	doklimatisovat
kládat	>	dokládat
konsumovat	>	dokonsumovat
krojit	>	dokrojit
lapovat	>	dolapovat
lesnit	>	dolesnit
líhat	>	dolíhat
mobilisovat	>	domobilisovat
mykat	>	domykat
nakládat	>	donakládat
normalisovat	>	donormalisovat
posavad	>	doposavad
posavadní	>	doposavadní
precisovat	>	doprecisovat
provodit	>	doprovodit
resonovat	>	doresonovat
růžova	>	dorůžova
scannovávat	>	doscannovávat
sebezahleděnost	>	dosebezahleděnost
sedat	>	dosedat
signalisovat	>	dosignalisovat
skannovávat	>	doskannovávat
skanovávat	>	doskanovávat
skennovávat	>	doskennovávat
skenovávat	>	doskenovávat
slýchat	>	doslýchat
spodu	>	dospodu
stabilisovat	>	dostabilisovat
stoupit	>	dostoupit
strukturalisovat	>	dostrukturalisovat
stárnout	>	dostárnout
střihat	>	dostřihat
stříhnout	>	dostříhnout
synchronisovat	>	dosynchronisovat
systematisovat	>	dosystematisovat
systemisovat	>	dosystemisovat
teď	>	doteď
umazat	>	doumazat
valorisovat	>	dovalorisovat
vaselinovat	>	dovaselinovat
vitaminisovat	>	dovitaminisovat
vlíknout	>	dovlíknout
vopravit	>	dovopravit
vulkanisovat	>	dovulkanisovat
vyšívat	>	dovyšívat
víjet	>	dovíjet
