# v případě manuální anotace: 1. sloupec: @ = label nesprávně; % = label správně; PRÁZDNO = label manuálně neanotován
	zasazovat–V	zasázet–V	dok.
	klamávat–V	klamat–V	ned.
%	zamluvit–V	zamlouvat–V	ned.
	léčívat–V	léčit–V	ned.
	podněcovat–V	podnítit–V	dok.
%	dýchat–V	dýchnout–V	dok.
	ožívat–V	ožít–V	dok.
	proházet–V	prohazovat–V	ned.
	vynaložit–V	vynakládat–V	ned.
	zdráhávat–V	zdráhat–V	ned.
%	dohlédat–V	dohlížet–V	ned.
	žalovávat–V	žalovat–V	ned.
	tlouci–V	tlouct–V	ned.
	přemoci–V	přemoct–V	dok.
%	odvodit–V	odvozovat–V	ned.
%	sbalit–V	sbalovat–V	ned.
	nanosit–V	nanést–V	dok.
%	popsat–V	popisovat–V	ned.
%	naklonit–V	naklánět–V	ned.
	prohlédnout–V	prohlížívat–V	nás.
	poklesávat–V	poklesat–V	ned.
	stiskávat–V	stisknout–V	dok.
	vyzvednout–V	vyzvedávat–V	ned.
	zpochybňovat–V	zpochybnit–V	dok.
%	vyčíst–V	vyčítat–V	ned.
	odvážet–V	odvézt–V	dok.
	pozvednout–V	pozvedat–V	ned.
	pozdvihávat–V	pozdvihovat–V	ned.
