Automatic roots for stát#V:	ta tá av zů před vý roze ve zá nad obe se ebni va ná pod soustav an pří ob nástavb čn u vá dlo čko podstav sestáva sestává ební stá pode obstávka odstav podstavec podstaveč představec představen představenstvo super sestavba ička stavení ítko ej iště sto tví kyn zůstání
Manual roots for stát#V:	


sestávat	sestávat_:T	V
sestávající	sestávající_^(*4t)	A
sestávání	sestávání_^(*3at)	N
sestávávat	sestávávat_:T_^(*4at)	V
soustava	soustava	N
mikrosoustava	mikrosoustava	N
soustavný	soustavný	A
soustavně	soustavně_^(*1ý)	D
soustavnost	soustavnost_^(*3ý)	N
sestavba	sestavba	N
sestavení	sestavení_^(*3it)	N
sestavený	sestavený_^(*3it)	A
sestavenost	sestavenost_^(*3ý)	N
sestavitel	sestavitel	N
sestavitelka	sestavitelka_^(*2)	N
sestavitelský	sestavitelský	A
sestavitelný	sestavitelný_^(*4)	A
sestavitelnost	sestavitelnost_^(*3ý)	N
sestavivší	sestavivší_^(*3t)	A
sestavovat	sestavovat_:T	V
dosestavovat	dosestavovat_:W	V
přisestavovat	přisestavovat_:W	V
přisestavování	přisestavování_^(*3at)	N
sestavovací	sestavovací_^(*2t)	A
sestavování	sestavování_^(*3at)	N
sestavovaný	sestavovaný_^(*2t)	A
sestavovatel	sestavovatel	N
sestavovatelka	sestavovatelka_^(*2)	N
sestavovatelný	sestavovatelný_^(*4)	A
sestavující	sestavující_^(*5ovat)	A
stavba	stavba	N
nástavba	nástavba	N
nástavbový	nástavbový	A
nástavbově	nástavbově_^(*1ý)	D
stavbař	stavbař	N
stavbařka	stavbařka_^(*2)	N
stavbařský	stavbařský	A
stavbařsky	stavbařsky_^(*1ý)	D
stavbařův	stavbařův_^(*2)	A
stavbička	stavbička	N
stavebník	stavebník	N
stavebnice	stavebnice_^(*3ík)	N
stavebnicový	stavebnicový	A
stavebnicově	stavebnicově_^(*1ý)	D
stavebnicovost	stavebnicovost_^(*3ý)	N
stavebnička	stavebnička_,e_^(^DI*3ce)	N
stavebničin	stavebničin_^(*3ce)	A
stavebnický	stavebnický	A
stavebnictví	stavebnictví	N
stavebníkův	stavebníkův_^(*2)	A
stavení	stavení_^(*3it)	N
stavený	stavený_^(*3it)	A
stavící	stavící_^(*3it)	A
stavitel	stavitel	N
stavitelka	stavitelka_^(*2)	N
stavitelová	stavitelová	N
stavitelský	stavitelský	A
stavitelsky	stavitelsky_^(*1ý)	D
stavitelství	stavitelství	N
stavitelův	stavitelův_^(*2)	A
stavitelný	stavitelný_^(*4)	A
stavitelně	stavitelně_^(*1ý)	D
stavitelnost	stavitelnost_^(*3ý)	N
stavítko	stavítko	N
stavívat	stavívat_:T_^(*4it)	V
stavivo	stavivo	N
stavovat	stavovat_:T	V
stavování	stavování_^(*3at)	N
stavovaný	stavovaný_^(*2t)	A
stavující	stavující_^(*5ovat)	A
ustavit	ustavit_:W	V
ustavení	ustavení_^(*3it)	N
ustavený	ustavený_^(*3it)	A
ustavenost	ustavenost_^(*3ý)	N
ustavičný	ustavičný	A
ustavičně	ustavičně_^(*1ý)	D
ustavičnost	ustavičnost_^(*3ý)	N
ustavitelný	ustavitelný_^(*4)	A
ustavitelnost	ustavitelnost_^(*3ý)	N
ustavivší	ustavivší_^(*3t)	A
ustavovat	ustavovat_:T	V
ustavovací	ustavovací_^(*2t)	A
ustavování	ustavování_^(*3at)	N
ustavovaný	ustavovaný_^(*2t)	A
ustavující	ustavující_^(*5ovat)	A
