,2B_str38,okopávač,okopávat,NO_PARENT_IN_DERINET
,2B_str38,okouněč,okounět,NO_PARENT_IN_DERINET
,2B_str38,omítač,omítat,NO_PARENT_IN_DERINET
,2B_str38,omývač,omývat,NO_PARENT_IN_DERINET
,2B_str38,ostouzeč,ostouzet,NO_PARENT_IN_DERINET
,2B_str38,pařič,pařit,NO_PARENT_IN_DERINET
,2B_str38,plašič,plašit,NO_PARENT_IN_DERINET
,2B_str38,platič,platit,NO_PARENT_IN_DERINET
,2B_str38,plenič,plenit,NO_PARENT_IN_DERINET
-,2B_str38,plynospotřebič,upotřebit,NO_PARENT_IN_DERINET
,2B_str38,pobuřovač,pobuřovat,NO_PARENT_IN_DERINET
-,2B_str38,podlézat,podlízat,NO_PARENT_IN_DERINET
,2B_str38,podrývač,podrývat,NO_PARENT_IN_DERINET
,2B_str38,pohrabovač,pohrabovat,NO_PARENT_IN_DERINET
,2B_str38,poklepávač,poklepávat,NO_PARENT_IN_DERINET
-,2B_str38,polovodič,vodit,NO_PARENT_IN_DERINET
,2B_str38,ponoukač,ponoukat,NO_PARENT_IN_DERINET
,2B_str38,popíječ,popíjet,NO_PARENT_IN_DERINET
,2B_str38,popouzeč,popouzet,NO_PARENT_IN_DERINET
,2B_str38,pořizovač,pořizovat,NO_PARENT_IN_DERINET
,2B_str38,postřihač,postříhat,NO_PARENT_IN_DERINET
,2B_str38,povalovač,povalovat,NO_PARENT_IN_DERINET
,2B_str38,povolovač,povolovat,NO_PARENT_IN_DERINET
,2B_str38,požívač,požívat,NO_PARENT_IN_DERINET
,2B_str38,přednašeč,přednášet,NO_PARENT_IN_DERINET
,2B_str38,přednášeč,přednášet,NO_PARENT_IN_DERINET
-,2B_str38,předzesilovač,zesilovat,NO_PARENT_IN_DERINET
,2B_str38,přejímač,přejímat,NO_PARENT_IN_DERINET
,2B_str38,přepojovač,přepojovat,NO_PARENT_IN_DERINET
,2B_str38,přerozdělovač,přerozdělovat,NO_PARENT_IN_DERINET
,2B_str38,převaděč,převádět,NO_PARENT_IN_DERINET
,2B_str38,přidržovač,přidržovat,NO_PARENT_IN_DERINET
,2B_str38,přihlížeč,přihlížet,NO_PARENT_IN_DERINET
,2B_str38,přihrávač,přihrávat,NO_PARENT_IN_DERINET
,2B_str38,přivaděč,přivádět,NO_PARENT_IN_DERINET
,2B_str38,přiváděč,přivádět,NO_PARENT_IN_DERINET
-,2B_str38,radiopřijímač,přijímat,NO_PARENT_IN_DERINET
,2B_str38,řádkovač,řádkovat,NO_PARENT_IN_DERINET
-,2B_str38,ranhojič,hojit,NO_PARENT_IN_DERINET
,2B_str38,rdousič,rdousit,NO_PARENT_IN_DERINET
,2B_str38,ředič,ředit,NO_PARENT_IN_DERINET
