+	ušolichací_^(*6íchat) A	0.993461159838181	NEW: ušolichat_:W_^(*5íchat) V	OLD: ušolíchat_:W V
+	ušolichání_^(*6íchat) N	0.992663310054807	NEW: ušolichat_:W_^(*5íchat) V	OLD: ušolíchat_:W V
+	ušolichavší_^(*7íchat) A	0.988183478511747	NEW: ušolichat_:W_^(*5íchat) V	OLD: ušolíchat_:W V
+	ušolichaný_^(*6íchat) A	0.988036235360461	NEW: ušolichat_:W_^(*5íchat) V	OLD: ušolíchat_:W V
+	ušolichatelný_^(*9íchat) A	0.963681005611792	NEW: ušolichat_:W_^(*5íchat) V	OLD: ušolíchat_:W V
+	uštochací_,n_^(*7ťouchat) A	0.993304422961837	NEW: uštochat_:W_,n_^(*6ťouchat) V	OLD: ušťouchat_:W V
+	uštochání_,n_^(*7ťouchat) N	0.992487593229216	NEW: uštochat_:W_,n_^(*6ťouchat) V	OLD: ušťouchat_:W V
+	uštochavší_,n_^(*8ťouchat) A	0.987901775486050	NEW: uštochat_:W_,n_^(*6ťouchat) V	OLD: ušťouchat_:W V
+	uštochaný_,n_^(*7ťouchat) A	0.987751065604369	NEW: uštochat_:W_,n_^(*6ťouchat) V	OLD: ušťouchat_:W V
+	uštochatelný_,n_^(*10ťouchat) A	0.962837137172290	NEW: uštochat_:W_,n_^(*6ťouchat) V	OLD: ušťouchat_:W V
	utanule_,s_^(*3out) D	0.954371301644249	NEW: utanulý A	OLD: utanout_,s A
	utiskovatelství_,s N	0.316944298504923	NEW: utiskovatelný_^(*4) A	OLD: utiskovatelský A
	utlačovatelství_,s N	0.316944298504923	NEW: utlačovatelný_^(*4) A	OLD: utlačovatelský A
	útočištnost_,a_^(*3ý) N	0.548185275899436	NEW: útočištní_,a A	OLD: útočištný_,a A
	útočník N	0.400564398525152	NEW: útočný A	OLD: útočit_:T V
+	utonule_^(*3out) D	0.949426429472494	NEW: utonulý_^(*3out) A	OLD: utonout_:W V
+	antiutopický A	0.939282224644472	NEW: antiutopie N	OLD: utopický A
+	antiutopicky_^(*1ý) D	0.970913369610466	NEW: antiutopický A	OLD: utopicky_^(*1ý) D
+	antiutopisticky_^(*1ý) D	0.972866930203308	NEW: antiutopistický A	OLD: utopisticky_^(*1ý) D
+	útratnost_,a_^(*3ý) N	0.536348476263023	NEW: útratní_,a A	OLD: útratný_,a A
	utržený_^(*4hnout) A	0.970137040764830	NEW: utržit_:W V	OLD: utrhnout_:W V
	utrnule_,s_^(*3out) D	0.954371301644249	NEW: utrnulý A	OLD: utrnout_,s A
	útvarně-1_,s_^(týkající_se_tvaru)_(*3ý-1) D	0.850767058048937	NEW: útvarní A	OLD: útvarný-1_,s_^(týkající_se_tvaru) A
	utvářitelný_^(tvořit)_(*6et) A	0.961974435202563	NEW: utvářit_:W_^(expr._od_'tvářit_se') V	OLD: utvářet A
	utvářený_^(expr._od_'tvářit_se')_(*3it) A	0.960090094253221	NEW: utvářit_:W_^(expr._od_'tvářit_se') V	OLD: utvářet A
+	utejrací_,x_^(*6ýrat) A	0.993143955009255	NEW: utejrat_:W_,x_^(*5ýrat) V	OLD: utýrat_:W V
+	utejrání_,x_^(*6ýrat) N	0.992307700523622	NEW: utejrat_:W_,x_^(*5ýrat) V	OLD: utýrat_:W V
+	utejravší_,x_^(*7ýrat) A	0.987613440907605	NEW: utejrat_:W_,x_^(*5ýrat) V	OLD: utýrat_:W V
+	utejratelný_,x_^(*9ýrat) A	0.961974435202563	NEW: utejrat_:W_,x_^(*5ýrat) V	OLD: utýrat_:W V
	uvážitelný_,s_^(*6et) A	0.961092515662038	NEW: uvážit_:W V	OLD: uvážet_:T_,s V
	uvážený_,s_^(*3it) A	0.987160439121411	NEW: uvážet_:T_,s V	OLD: uvážit_:W V
	úvěrně_^(*1ý) D	0.993769233847585	NEW: úvěrný A	OLD: úvěrní A
	úvěrnost_^(*3ý) N	0.530413832843691	NEW: úvěrní A	OLD: úvěrný A
	Uvízlová_;S N	0.571389799309269	NEW: Uvízlo_;S N	OLD: Uvízl_;S_,x N
	Uvízlův_;S_^(*2o) A	0.977354557682924	NEW: Uvízl_;S_,x N	OLD: Uvízlo_;S N
	uvláčení_,s_^(*3it) N	0.972675768050061	NEW: uvláčit_:W_,s V	OLD: uvláčet_:W V
	uvláčený_,s_^(*3it) A	0.964031817709398	NEW: uvláčit_:W_,s V	OLD: uvláčet_:W V
	uvláčitelný_,s_^(*6et) A	0.961974435202563	NEW: uvláčit_:W_,s V	OLD: uvláčet_:W V
	uvrtitelný_,n_^(*6ět) A	0.964938849938067	NEW: uvrtit_:W_,n V	OLD: uvrtět-1_:W_,n_^(stlouci_máslo) V
	uvrtitelný_,n_^(*6ět) A	0.964938849938067	NEW: uvrtit_:W_,n V	OLD: uvrtět-1_:W_,n_^(stlouci_máslo) V
	uvzate_,n_^(*3ít) D	0.953321600646462	NEW: uvzatý_,n_^(*3ít) A	OLD: uvzít_:W_,n V
	uzardívající_,s_^(*4t) A	0.453894998980286	NEW: uzardít_:W V	OLD: uzardívat_:T_,s V
	uzašívající_^(*6t) A	0.447991170861419	NEW: uzašít_:W V	OLD: uzašívat_:T_^(*3t) V
	uzdávající_,s_^(*6t) A	0.442101967270833	NEW: uzdát_,s V	OLD: uzdávat_:T_,s_^(*3t) V
+	uzdvíhací_,s_^(*5ihat) A	0.993304422961837	NEW: uzdvíhat_:W_,s_^(*4ihat) V	OLD: uzdvihat_:W_,s V
+	uzdvíhání_,s_^(*5ihat) N	0.992487593229216	NEW: uzdvíhat_:W_,s_^(*4ihat) V	OLD: uzdvihat_:W_,s V
+	uzdvíhavší_,s_^(*6ihat) A	0.987901775486050	NEW: uzdvíhat_:W_,s_^(*4ihat) V	OLD: uzdvihat_:W_,s V
+	uzdvíhaný_,s_^(*5ihat) A	0.987751065604369	NEW: uzdvíhat_:W_,s_^(*4ihat) V	OLD: uzdvihat_:W_,s V
+	uzdvíhatelný_,s_^(*8ihat) A	0.962837137172290	NEW: uzdvíhat_:W_,s_^(*4ihat) V	OLD: uzdvihat_:W_,s V
	uzrávající_^(*6t) A	0.442101967270833	NEW: uzrát_:W V	OLD: uzrávat_:T_^(*3t) V
+	usurpátorsky_^(*11zurpátorský) D	0.970913369610466	NEW: usurpátorský A	OLD: uzurpátorský A
+	užgorodsky_,x_^(*8horodský) D	0.969535893203220	NEW: užgorodský A	OLD: užhorodský A
	užívající_^(*4t) A	0.436229001606166	NEW: užít_:T V	OLD: užívat_:T_^(*3t) V
+	pseudouživatelčin_^(*3) A	0.976521588887309	NEW: pseudouživatelka_^(*2) N	OLD: uživatelčin_^(*3) A
+	superuživatelčin_^(*3) A	0.975968630234605	NEW: superuživatelka_^(*2) N	OLD: uživatelčin_^(*3) A
+	pseudouživatelka_^(*2) N	0.916400604707070	NEW: pseudouživatel N	OLD: uživatelka_^(*2) N
+	superuživatelka_^(*2) N	0.914555583602701	NEW: superuživatel N	OLD: uživatelka_^(*2) N
	uživatelství N	0.301664159385928	NEW: uživatelný_^(*8ívat) A	OLD: uživatelský A
+	pseudouživatelův_^(*2) A	0.988452243916897	NEW: pseudouživatel N	OLD: uživatelův_^(*2) A
+	superuživatelův_^(*2) A	0.988176871533495	NEW: superuživatel N	OLD: uživatelův_^(*2) A
	Vaderův_;S_^(*2a) A	0.974834749499644	NEW: Vader_;G N	OLD: Vadera_;S N
	vagónářsky_,h_^(*7onářský) D	0.969535893203220	NEW: vagónářský A	OLD: vagonářský A
	vagónkový A	0.959574759898343	NEW: vagónka N	OLD: vagónek_,e N
	vakantní A	0.411709947957459	NEW: vakant-2_,a_^(nezaměstnaný) N	OLD: vakance N
	Valdová_;S N	0.667306239274657	NEW: Valdo_;S N	OLD: Valda_;S N
	váleček N	0.780501940620507	NEW: váleč-1_^(člověk) N	OLD: válec N
	Valečková_;S N	0.577219357925801	NEW: Valečko_;S N	OLD: Valečka_;S N
	Valečkův_;S_^(*2o) A	0.894680171486993	NEW: Valečka_;S N	OLD: Valečko_;S N
	úvalensky_^(*9valenský) D	0.968823661530285	NEW: úvalenský A	OLD: valenský A
	Valentinová_;S N	0.688133405076030	NEW: Valentino_;Y N	OLD: Valentin_;Y N
	Valentýnův_;Y_,h_^(*2) A	0.908482206747968	NEW: Valentýna_;Y_,h N	OLD: Valentýn_;Y_,h N
	Valentýnka_;Y N	0.880520505360543	NEW: Valentýn_;Y_,h N	OLD: Valentýna_;Y_,h N
	Valievův_;S_^(*2) A	0.872504927428831	NEW: Valieva_;S N	OLD: Valiev_;S N
	válečka-1_^(člověk)_(*4-1) N	0.907869789640682	NEW: váleč-1_^(člověk) N	OLD: válka N
	Valtrův_;S_;Y_^(*3er) A	0.977354557682924	NEW: Valtr_;S_;Y N	OLD: Valter_;S N
	Vampolův_;S_^(*2a) A	0.977876349223180	NEW: Vampol_;S N	OLD: Vampola_;S N
	Vampolová_;S N	0.968412803493555	NEW: Vampol_;S N	OLD: Vampola_;S N
	Vaňáček_;S N	0.689641067988847	NEW: Vaňáč_;S N	OLD: Vaňák_;S N
	Vančová_;S N	0.565540360479045	NEW: Vančo_;S N	OLD: Vanča_;S N
	Vanková_;S N	0.617713074167645	NEW: Vanko_;S N	OLD: Vanka_;R N
	vápnitý A	0.557237382280616	NEW: vápnit_:T V	OLD: vápník N
	vápnomilně_;L_^(*1ý) D	0.859623370860373	NEW: vápnomilní A	OLD: vápnomilný_;L A
	Vardhamánův_;S_;Y_,t_^(*2a) A	0.977071618409039	NEW: Vardhamán_;S N	OLD: Vardhamána_;Y_,t N
	varhanitelný_,s_^(*6ět) A	0.962837137172290	NEW: varhanit_:T V	OLD: varhanět_:T_,s V
	variantní A	0.699085092174400	NEW: varianta N	OLD: variance N
	varmužka_,a N	0.805717563613946	NEW: varmuža_,a N	OLD: varmuž_,a N
	varně_^(*1ý) D	0.993619834121678	NEW: varný A	OLD: varní A
	Vaskův_;S_;Y_^(*3co) A	0.304672439793583	NEW: Vasko_;S N	OLD: Vasco_;Y_,t N
	Vasilisův_;S_^(*2) A	0.886474283961431	NEW: Vasilisa_;Y N	OLD: Vasilis_;S N
	vášnivka-1_,e_^(žena) N	0.333184694964150	NEW: vášnivec N	OLD: vášnivý A
	vášnivka-1_,e_^(žena) N	0.333184694964150	NEW: vášnivec N	OLD: vášnivý A
	vašnostinčin_,s_^(*3ka) A	0.421216015061781	NEW: vašnostin_,s_^(*2) A	OLD: vašnostinka_,s N
	vatovaný_^(*2t) A	0.987459184783510	NEW: vatovat_:T V	OLD: vata N
	Vavrekův_;S_^(*2a) A	0.977876349223180	NEW: Vavrek_;S N	OLD: Vavreka_;S N
	Vavreková_;S N	0.968412803493555	NEW: Vavrek_;S N	OLD: Vavreka_;S N
	Vavruška_;S N	0.721571116337858	NEW: Vavruša_;S N	OLD: Vavruš_;S N
	Vavrušová_;S N	0.976958958438163	NEW: Vavruš_;S N	OLD: Vavruša_;S N
	Vavřinečka_;Y_^(^FM*3c) N	0.868673579731090	NEW: Vavřineč_;G N	OLD: Vavřinec_;Y N
	Vavřineček_;G N	0.704740958359492	NEW: Vavřineč_;G N	OLD: Vavřinek_;S N
	vasalsky_^(*6zalský) D	0.968095326282956	NEW: vasalský A	OLD: vazalský A
	vazačka_^(*2) N	0.898421829966370	NEW: vazač N	OLD: vázat_:T_^(např._provazem;_odvozeniny_řídké) V
	vazebnost_^(*3ý) N	0.536348476263023	NEW: vazební A	OLD: vazebný A
	vazelínka_,e N	0.809423017172030	NEW: vazelína N	OLD: vazelín_,s N
	vasomotoricky_;U_^(*12ázomotorický) D	0.971579261816791	NEW: vasomotorický A	OLD: vázomotorický_;U A
	vážně_^(*1ý) D	0.993619834121678	NEW: vážný A	OLD: vážní A
	vážnost_^(*3ý) N	0.524470575716007	NEW: vážní A	OLD: vážný A
	vcestně_^(*1ý) D	0.850767058048937	NEW: vcestní A	OLD: vcestný A
	včelně_,s_^(*1ý) D	0.993769233847585	NEW: včelný_,s A	OLD: včelní_,a A
	včelnost_,s_^(*3ý) N	0.530413832843691	NEW: včelní_,a A	OLD: včelný_,s A
	včítající_^(*4t) A	0.436229001606166	NEW: včíst_:W V	OLD: včítat_:T V
	vdávající_^(*6t) A	0.462969480153898	NEW: vdát V	OLD: vdávat_:T_^(*3t) V
	vdouvající_^(*4t) A	0.442101967270833	NEW: vdout V	OLD: vdouvat_:T V
	vdovinčin_,s_,e_^(*3ka) A	0.403881261099671	NEW: vdovin_^(*2a) A	OLD: vdovinka_,s_,e N
	Vecková_;S N	0.565540360479045	NEW: Vecko_;S N	OLD: Vecka_;S N
	Veckův_;S_^(*3ek) A	0.304672439793583	NEW: Vecko_;S N	OLD: Vecka_;S N
	věcně_^(*1ý) D	0.993619834121678	NEW: věcný A	OLD: věcní A
	věcnost_^(*3ý) N	0.524470575716007	NEW: věcní A	OLD: věcný A
	Večerkův_;S_^(*3ek) A	0.884052360943592	NEW: Večerka_;S N	OLD: Večerek_;S N
	večerka N	0.907869789640682	NEW: večer-1 N	OLD: večerní A
	večernice N	0.813693339200084	NEW: večerník N	OLD: večerní A
	věčnostnost_,s_^(*3ý) N	0.548185275899436	NEW: věčnostní_,s A	OLD: věčnostný_,s A
	védový A	0.953148203671382	NEW: véd N	OLD: véda N
+	vědeckoatheisticky_^(*9eistický) D	0.974692702779113	NEW: vědeckoatheistický A	OLD: vědeckoateistický A
+	pseudovědecky_^(*1ý) D	0.971579261816791	NEW: pseudovědecký A	OLD: vědecky_^(*1ý) D
+	metavědecky_^(*1ý) D	0.970232353695015	NEW: metavědecký A	OLD: vědecky_^(*1ý) D
+	pseudovědkyně_^(*4ec) N	0.970655719472803	NEW: pseudovědec N	OLD: vědkyně_^(*4ec) N
+	pseudovědkynin_^(*5ec) A	0.931419862482966	NEW: pseudovědec N	OLD: vědkynin_^(*5ec) A
	vědně_,s_^(*1ý) D	0.993619834121678	NEW: vědný_,s A	OLD: vědní A
+	vědnost_,s_^(*3ý) N	0.524470575716007	NEW: vědní A	OLD: vědný_,s A
	vědymilně_,a_^(*1ý) D	0.856721203710959	NEW: vědymilní A	OLD: vědymilný_,a A
	vehrávající_,s_^(*6t) A	0.447991170861419	NEW: vehrát_,s V	OLD: vehrávat_:T_,s_^(*3t) V
	Věchetův_;S_^(*2a) A	0.975413141321303	NEW: Věchet_;S N	OLD: Věcheta_;S N
	vejkladův_,h_^(*2a) A	0.987761084821697	NEW: vejklad_,h N	OLD: vejklada_,h N
	Vejmělkův_;S_^(*3ek) A	0.966194541919996	NEW: Vejmělek_;S N	OLD: Vejmělka_;S N
	vejpadův_,n_^(*2a) A	0.984492477871987	NEW: vejpad_,h N	OLD: vejpada_,n N
	vejražkový_,h A	0.960489668243570	NEW: vejražka_,h N	OLD: vejražek_,h N
	vejražnost_,h_^(*3ý) N	0.542272841556726	NEW: vejražní_,h A	OLD: vejražný_,h A
	vejtahův_^(*2a) A	0.984492477871987	NEW: vejtah_,h_,x_^(výtah) N	OLD: vejtaha N
	Vejvarův_;S_^(*2a) A	0.977876349223180	NEW: Vejvar_;S N	OLD: Vejvara_;S N
	Vejvarová_;S N	0.968412803493555	NEW: Vejvar_;S N	OLD: Vejvara_;S N
	věkopamátně_,a_^(*1ý) D	0.862476189787934	NEW: věkopamátní A	OLD: věkopamátný_,a A
	věkožízně_,a_^(*1ý) D	0.856721203710959	NEW: věkožízní A	OLD: věkožízný_,a A
	Velová_;S N	0.661991461129101	NEW: Velo-2_;S N	OLD: Vela_;G N
	Velázquezův_;S_^(*8azquez) A	0.974521147694160	NEW: Velázquez_;S N	OLD: Velazquez_;S N
	velbloudě N	0.843996517491191	NEW: velbloudí A	OLD: velbloud N
	velepamátně_,s_^(*1ý) D	0.862476189787934	NEW: velepamátní A	OLD: velepamátný_,s A
	velepěkně_,s_^(*1ý) D	0.856721203710959	NEW: velepěkní A	OLD: velepěkný_,s A
	velepilně_,s_^(*1ý) D	0.856721203710959	NEW: velepilní A	OLD: velepilný_,s A
	velesilně_,s_^(*1ý) D	0.856721203710959	NEW: velesilní A	OLD: velesilný_,s A
	veličenství_,a N	0.990436408603737	NEW: veličenský_,s A	OLD: veličenstvo N
	velikotvárně_,s_^(*1ý) D	0.865280118091445	NEW: velikotvární A	OLD: velikotvárný_,s A
	velikánský A	0.853561405832817	NEW: velikán N	OLD: veliký A
	velkoprůmyslník N	0.447110382841823	NEW: velkoprůmyslný_,s A	OLD: velkoprůmysl N
	velkorážnost_,s_^(*3ý) N	0.554084139883903	NEW: velkorážní A	OLD: velkorážný_,s A
	velkotvárně_,s_^(*1ý) D	0.862476189787934	NEW: velkotvární A	OLD: velkotvárný_,s A
+	supervelmistrovsky_^(*1ý) D	0.974692702779113	NEW: supervelmistrovský A	OLD: velmistrovsky_^(*1ý) D
+	supervelmocensky_^(*1ý) D	0.973489319917262	NEW: supervelmocenský A	OLD: velmocensky_^(*1ý) D
	Věnceslavův_;Y_^(*2) A	0.891185986201348	NEW: Věnceslava_;Y N	OLD: Věnceslav_;Y N
	věnčitý A	0.557237382280616	NEW: věnčit_:T V	OLD: věnec N
	Venetův_;E_;S_,x_^(Slovan)_(*3d) A	0.869828747839462	NEW: Veneta_;S N	OLD: Vened_;E_^(Slovan) N
	Ventová_;S N	0.642892262483824	NEW: Vento_;G N	OLD: Venta_;G N
	Venušův_;S_^(*2) A	0.321595206228326	NEW: Venuše_;Y N	OLD: Venuš_;S N
+	pravepřův_^(*2) A	0.983152453947383	NEW: pravepř N	OLD: vepřův_^(*2) A
	Věrčin_;Y_,e_^(*3ka) A	0.774525078253223	NEW: Věrča_;Y_^(^H2*2a) N	OLD: Věrka_;Y_,e N
	veršotepkynin_^(*2ě) A	0.936609300336829	NEW: veršotepec N	OLD: veršotepkyně N
	veršotepství_,a N	0.301664159385928	NEW: veršotepný A	OLD: veršotepský_,a A
	veršovnost_,a_^(*3ý) N	0.542272841556726	NEW: veršovní A	OLD: veršovný_,a A
	vertheimsky_,l_^(*6ajmský) D	0.970232353695015	NEW: vertheimský A	OLD: verthajmský_,l A
	vertajmsky_,l_^(*6hajmský) D	0.969535893203220	NEW: vertajmský A	OLD: verthajmský_,l A
	vertikální A	0.681072091569874	NEW: vertikála N	OLD: vertikál N
	vertikálový A	0.966045212428547	NEW: vertikál N	OLD: vertikála N
	vervně_,a_^(*1ý) D	0.993769233847585	NEW: vervný_,a A	OLD: vervní A
	vervnost_,a_^(*3ý) N	0.530413832843691	NEW: vervní A	OLD: vervný_,a A
	veřejka_,s N	0.907869789640682	NEW: veřej N	OLD: veřeje N
	veřejnostnost_,a_^(*3ý) N	0.559967809315270	NEW: veřejnostní A	OLD: veřejnostný_,a A
	veselohernost_,s N	0.559967809315270	NEW: veseloherní A	OLD: veseloherný A
	věstně_,s_^(*1ý) D	0.993769233847585	NEW: věstný_,s A	OLD: věstní_,a A
	věstnost_,s_^(*3ý) N	0.530413832843691	NEW: věstní_,a A	OLD: věstný_,s A
+	superveteránův_^(*2) A	0.985017623078706	NEW: superveterán N	OLD: veteránův_^(*2) A
	větevnost_^(*3ý) N	0.536348476263023	NEW: větevní A	OLD: větevný A
	větrně_^(*1ý) D	0.993769233847585	NEW: větrný A	OLD: větrní A
	větrnost_^(*3ý) N	0.530413832843691	NEW: větrní A	OLD: větrný A
	větroplašství_,e N	0.306711075355452	NEW: větroplašný_,e_,s A	OLD: větroplašský_,e A
	větrovka N	0.900577358081478	NEW: větrov_,s N	OLD: větrový A
+	supervětšinový A	0.963954483484876	NEW: supervětšina N	OLD: většinový A
+	praveverčákův_^(*2) A	0.984661618302177	NEW: praveverčák N	OLD: veverčákův_^(*2) A
+	praveverčin_^(*3ka) A	0.973007813772453	NEW: praveverka N	OLD: veverčin_^(*3ka) A
	vězenkyně N	0.960354293225906	NEW: vězenec-1_^(síť_na_ryby) N	OLD: vězeň N
	vězenkyně N	0.960354293225906	NEW: vězenec-1_^(síť_na_ryby) N	OLD: vězeň N
	veznívající_,s_^(*4t) A	0.447991170861419	NEW: veznít_:W_,s V	OLD: veznívat_:T_,s V
	věžitý_,a A	0.551346455431015	NEW: věžit_:T_,s V	OLD: věž N
	vícecestně_^(*1ý) D	0.859623370860373	NEW: vícecestní A	OLD: vícecestný A
	Vickův_;S_^(*3ek) A	0.377332761871627	NEW: Vicko_;S N	OLD: Vicek_;S N
	vicekancléřka_^(*2) N	0.910754461153077	NEW: vicekancléř N	OLD: vícekancléř N
	vicekonsulův_^(*5zul) A	0.984297289147036	NEW: vicekonsul N	OLD: vicekonzul N
	Vicenzův_;S_^(*2o) A	0.884052360943592	NEW: Vicenza_;Y N	OLD: Vicenzo_;S N
	vicepresidentsky_,x_^(*9zidentský) D	0.973489319917262	NEW: vicepresidentský A	OLD: viceprezidentský A
	videofonní A	0.906415432366208	NEW: videofont N	OLD: videofon N
	videopáskový A	0.946352334848238	NEW: videopásek N	OLD: videopáska N
	videotechnikův_^(*2) A	0.926662236440778	NEW: videotechnika N	OLD: videotechnik N
	videoumělkynin_^(*2ě) A	0.907580660297344	NEW: videoumělec N	OLD: videoumělkyně N
	vidně_,s_^(*1ý) D	0.844610358372947	NEW: vidní A	OLD: vidný_,s A
+	supervidování_^(*3at) N	0.992392259080703	NEW: supervidovat_:T V	OLD: vidování_^(*3at) N
+	supervidovaný_^(*2t) A	0.988852967440911	NEW: supervidovat_:T V	OLD: vidovaný_^(*2t) A
+	supervidovatelný_^(*4) A	0.966103358658651	NEW: supervidovat_:T V	OLD: vidovatelný_^(*4) A
+	supervidovávací_^(*5at) A	0.993533121483242	NEW: supervidovávat_:T_^(*4at) V	OLD: vidovávací_^(*5at) A
+	supervidovávání_^(*5at) N	0.992743988114187	NEW: supervidovávat_:T_^(*4at) V	OLD: vidovávání_^(*5at) N
+	supervidovávaný_^(*5at) A	0.989366575396742	NEW: supervidovávat_:T_^(*4at) V	OLD: vidovávaný_^(*5at) A
+	supervidovávatelný_^(*8at) A	0.967630860059922	NEW: supervidovávat_:T_^(*4at) V	OLD: vidovávatelný_^(*8at) A
	Vietnamka_;E_^(^FM*2ec) N	0.877989048258040	NEW: Vietnam_;G N	OLD: Vietnamec_;E N
	Víchův_;S_^(*2a) A	0.976820751276603	NEW: Vích_;S N	OLD: Vícha_;S N
	Víchová_;S N	0.966920940596023	NEW: Vích_;S N	OLD: Vícha_;S N
	vichřivý_,s A	0.766111294969178	NEW: vichřit_:T_,s V	OLD: vichr N
+	viktoriánec N	0.606405418022957	NEW: viktorián N	OLD: viktorie_;L N
	Vinčův_;S_^(*2) A	0.979145954257842	NEW: Vinč_;S N	OLD: Vinca_;Y_,h N
	Vincencův_;Y_^(*2) A	0.979311529669172	NEW: Vincenec_;S N	OLD: Vincenc_;Y N
	viničnost_^(*3ý) N	0.536348476263023	NEW: viniční A	OLD: vinický A
	Vinterův_;S_^(*2a) A	0.982100309622921	NEW: Vinter_;S N	OLD: Vintera_;S N
	Vinterová_;S N	0.974396284225721	NEW: Vinter_;S N	OLD: Vintera_;S N
	vírník-1_;L_^(brouk) N	0.369340725228184	NEW: vírný A	OLD: vír_^(vodní;_větrný) N
	vírník-1_;L_^(brouk) N	0.369340725228184	NEW: vírný A	OLD: vír_^(vodní;_větrný) N
	virtuelnost_,a_^(*3ý) N	0.548185275899436	NEW: virtuelní_,s A	OLD: virtuelný_,a A
+	virtuozita N	0.651607048256772	NEW: virtuozní A	OLD: virtuózní A
+	virtuosnicky_,h_^(*7óznický) D	0.970913369610466	NEW: virtuosnický A	OLD: virtuóznický_,h A
	vířník_;L N	0.394852693970502	NEW: vířný_,a A	OLD: vířit_:T V
	visegradsky_^(*5ádský) D	0.970232353695015	NEW: visegradský A	OLD: visegrádský A
	vitaminodárně_,s_^(*1ý) D	0.868035625139823	NEW: vitaminodární A	OLD: vitaminodárný_,s A
	Vítězslavův_;Y_^(*2) A	0.891185986201348	NEW: Vítězslava_;Y N	OLD: Vítězslav_;Y N
	Vitoulův_;S_^(*2) A	0.975413141321303	NEW: Vitoul_;S N	OLD: Vitula_;G N
	Vitverův_;S_^(*2a) A	0.977876349223180	NEW: Vitver_;S N	OLD: Vitvera_;S N
	Vitverová_;S N	0.968412803493555	NEW: Vitver_;S N	OLD: Vitvera_;S N
	Vizingrův_;S_^(*2) A	0.504950299760354	NEW: Vizinger_;S N	OLD: Vizingr_;S N
+	visionářsky_^(*9zionářský) D	0.970232353695015	NEW: visionářský A	OLD: vizionářský A
+	supervizování_^(*3at) N	0.992392259080703	NEW: supervizovat_:T V	OLD: vizování_^(*3at) N
+	supervizovaný_^(*2t) A	0.988852967440911	NEW: supervizovat_:T V	OLD: vizovaný_^(*2t) A
+	supervizovatelný_^(*4) A	0.966103358658651	NEW: supervizovat_:T V	OLD: vizovatelný_^(*4) A
+	supervizovávací_^(*5at) A	0.993533121483242	NEW: supervizovávat_:T_^(*4at) V	OLD: vizovávací_^(*5at) A
+	supervizovávání_^(*5at) N	0.992743988114187	NEW: supervizovávat_:T_^(*4at) V	OLD: vizovávání_^(*5at) N
+	supervizovávaný_^(*5at) A	0.989366575396742	NEW: supervizovávat_:T_^(*4at) V	OLD: vizovávaný_^(*5at) A
+	supervizovávatelný_^(*8at) A	0.967630860059922	NEW: supervizovávat_:T_^(*4at) V	OLD: vizovávatelný_^(*8at) A
	vkladačův-1_^(člověk)_(*8ádač-1) A	0.986383100677995	NEW: vkladač-2_^(stroj) N	OLD: vkládač-1_^(člověk) N
	vkladačka-1_^(člověk)_(*8ádač-1) N	0.902692099269530	NEW: vkladač-2_^(stroj) N	OLD: vkládač-1_^(člověk) N
	vkládávatelný_^(*8at) A	0.536011501752428	NEW: vklást_:W_,s V	OLD: vkládávat_:T_^(*4at) V
	vkladnost_^(*3ý) N	0.536348476263023	NEW: vkladní A	OLD: vkladný A
	vkrádávatelný_^(*8at) A	0.562762917388550	NEW: vkrást_:W V	OLD: vkrádávat_:T_^(*4at) V
	vláčení_,s_^(*3it) N	0.972034827298017	NEW: vláčit_:T_,s V	OLD: vláčet_:T V
	vláčený_,s_^(*3it) A	0.963195789055772	NEW: vláčit_:T_,s V	OLD: vláčet_:T V
	vláčitelný_^(*6et) A	0.961092515662038	NEW: vláčit_:T_,s V	OLD: vláčet_:T V
	Vladkův_;Y_,e_^(*3ek) A	0.881585671192826	NEW: Vladka_;Y_,e_^(^FM*2ek) N	OLD: Vladek_;Y_,e N
	Vlaďkův_;Y_,e_^(*4děk) A	0.869828747839462	NEW: Vlaďka_;Y_,e_^(^FM*3dek) N	OLD: Vladěk_;Y_,h N
	Vladimírka_;Y_,e N	0.751764563567432	NEW: Vladimíra_;Y N	OLD: Vladimír_;Y N
	Vladimírkův_;Y_,e_^(*3ek) A	0.880252770827458	NEW: Vladimírka_;Y_,e N	OLD: Vladimírek_;Y_,e N
	Vladimirovův_;S_^(*2) A	0.312133892094004	NEW: Vladimirovo_;G N	OLD: Vladimirov_;S N
	Vladislavův_;Y_^(*2) A	0.910445529913028	NEW: Vladislava_;Y N	OLD: Vladislav_;Y N
	vládně_,a_^(*1ý) D	0.993769233847585	NEW: vládný_,a A	OLD: vládní A
	vlasovka N	0.333184694964150	NEW: vlasovec-1_;L_^(hlíst_Dracunculus) N	OLD: vlasový A
+	antivlastenecký A	0.661108699588480	NEW: antivlastenec N	OLD: vlastenecký A
+	pseudovlastenecky_^(*1ý) D	0.974097813105031	NEW: pseudovlastenecký A	OLD: vlastenecky_^(*1ý) D
+	antivlastenecky_^(*1ý) D	0.972866930203308	NEW: antivlastenecký A	OLD: vlastenecky_^(*1ý) D
+	pseudovlastenectví N	0.987565283174105	NEW: pseudovlastenecký A	OLD: vlastenectví N
	Vlastislavův-1_;Y_^(*4-1) A	0.893476856074888	NEW: Vlastislava_;Y N	OLD: Vlastislav-1_;Y N
